,Suburb,Address,Type,Method,SellerG,CouncilArea,Regionname,Rooms,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Landsize,main_lat,main_lon,station,Distance_to_Station
6556,Williamstown,8 Jobson St,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,1245000.0,8.0,3016.0,3.0,2.0,2.0,292.0,-37.8575,144.8922,North Williamstown,0.3157
6557,Williamstown,73a Victoria St,h,SP,Greg,Hobsons Bay City Council,Western Metropolitan,4,2075000.0,8.0,3016.0,4.0,3.0,2.0,324.0,-37.8622,144.8884,Williamstown Beach,0.5899
6558,Williamstown,8 Princes St,h,SP,Jas,Hobsons Bay City Council,Western Metropolitan,3,1150000.0,8.0,3016.0,3.0,1.0,0.0,308.0,-37.8526,144.895,North Williamstown,0.7116
6559,Williamstown,35 Railway Pl,h,S,RT,Hobsons Bay City Council,Western Metropolitan,3,1290000.0,8.0,3016.0,3.0,1.0,0.0,273.0,-37.8651,144.8986,Williamstown Beach,0.362
6560,Williamstown,2/170 Cecil St,h,S,Raine,Hobsons Bay City Council,Western Metropolitan,2,1000000.0,8.0,3016.0,2.0,1.0,2.0,447.0,-37.8602,144.8997,Williamstown Beach,0.6169
6561,Williamstown,10 Crofton Dr,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,5,2040000.0,8.0,3016.0,5.0,3.0,2.0,531.0,-37.8629,144.8781,North Williamstown,1.1634
6562,Williamstown,60 Merrett Dr,h,SP,Williams,Hobsons Bay City Council,Western Metropolitan,4,1412000.0,8.0,3016.0,4.0,2.0,4.0,551.0,-37.8579,144.8786,North Williamstown,0.902
6563,Williamstown,2/47 Power St,h,S,Williams,Hobsons Bay City Council,Western Metropolitan,2,855000.0,8.0,3016.0,2.0,1.0,1.0,160.0,-37.8546,144.8883,North Williamstown,0.2348
6564,Williamstown,6 Caspian Tce,h,SP,Village,Hobsons Bay City Council,Western Metropolitan,4,1200000.0,8.0,3016.0,4.0,3.0,2.0,183.0,-37.8566,144.8737,North Williamstown,1.3219
6565,Williamstown,240 Coogee La,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,3,1330000.0,8.0,3016.0,3.0,2.0,2.0,184.0,-37.8629,144.8896,Williamstown Beach,0.4651
6566,Williamstown,15 Kingshott Cl,h,VB,Greg,Hobsons Bay City Council,Western Metropolitan,4,1500000.0,8.0,3016.0,4.0,3.0,2.0,450.0,-37.8617,144.8786,North Williamstown,1.0519
6567,Williamstown,165 Osborne St,h,S,Sweeney,Hobsons Bay City Council,Western Metropolitan,4,1630000.0,8.0,3016.0,4.0,2.0,2.0,260.0,-37.8657,144.8942,Williamstown Beach,0.1846
6568,Yarraville,76 Castlemaine St,h,S,Jas,Maribyrnong City Council,Western Metropolitan,3,935000.0,7.0,3013.0,3.0,1.0,0.0,212.0,-37.8143,144.8883,Yarraville,0.2235
6569,Yarraville,8 Gordon Pde,h,S,Jas,Maribyrnong City Council,Western Metropolitan,3,990000.0,7.0,3013.0,3.0,1.0,2.0,340.0,-37.8227,144.8827,Spotswood,0.9288
6570,Yarraville,92 Simpson St,h,SP,Village,Maribyrnong City Council,Western Metropolitan,2,950000.0,7.0,3013.0,2.0,1.0,0.0,94.0,-37.8167,144.888,Yarraville,0.1996
6571,Yarraville,15 Freame St,h,S,Greg,Maribyrnong City Council,Western Metropolitan,2,1196000.0,7.0,3013.0,2.0,1.0,2.0,451.0,-37.8178,144.8752,Yarraville,1.3165
6572,Yarraville,1/17 Gordon Pde,h,S,Sweeney,Maribyrnong City Council,Western Metropolitan,2,470000.0,7.0,3013.0,2.0,1.0,1.0,79.0,-37.8226,144.8842,Spotswood,0.9082
6573,Yarraville,54 Tongue St,h,S,Jas,Maribyrnong City Council,Western Metropolitan,4,2035000.0,7.0,3013.0,4.0,2.0,0.0,607.0,-37.8128,144.8905,Yarraville,0.3382
6574,Yarraville,29 Wilson St,h,S,Jas,Maribyrnong City Council,Western Metropolitan,3,935000.0,7.0,3013.0,3.0,1.0,0.0,198.0,-37.8194,144.8914,Yarraville,0.418
6575,Yarraville,260 Francis St,h,S,Village,Maribyrnong City Council,Western Metropolitan,3,892000.0,7.0,3013.0,3.0,1.0,2.0,449.0,-37.8195,144.8766,Yarraville,1.2443
6576,Yarraville,1/6 Jepson St,t,S,Jas,Maribyrnong City Council,Western Metropolitan,3,1070000.0,7.0,3013.0,3.0,2.0,2.0,257.0,-37.813,144.8703,Tottenham,1.6593
6577,Yarraville,33 Bromyard St,h,S,Sweeney,Maribyrnong City Council,Western Metropolitan,2,1035000.0,7.0,3013.0,2.0,1.0,3.0,469.0,-37.8184,144.872,Yarraville,1.6049
6578,Yarraville,26 Buninyong St,h,S,Greg,Maribyrnong City Council,Western Metropolitan,3,1370000.0,7.0,3013.0,3.0,2.0,2.0,389.0,-37.8181,144.8882,Yarraville,0.2983
6579,Yarraville,455 Geelong Rd,h,PI,Village,Maribyrnong City Council,Western Metropolitan,2,650000.0,7.0,3013.0,2.0,1.0,2.0,304.0,-37.8122,144.8671,Tottenham,1.4849
6580,Yarraville,96 Hamilton St,h,PI,Village,Maribyrnong City Council,Western Metropolitan,2,820000.0,7.0,3013.0,2.0,1.0,0.0,211.0,-37.812,144.8865,Yarraville,0.5224
6581,Yarraville,292 Hyde St,h,PI,McGrath,Maribyrnong City Council,Western Metropolitan,3,750000.0,7.0,3013.0,3.0,2.0,1.0,390.0,-37.8227,144.8955,Yarraville,0.9066
6582,Yarraville,183 Stephen St,h,S,Raine,Maribyrnong City Council,Western Metropolitan,3,970000.0,7.0,3013.0,3.0,2.0,0.0,354.0,-37.8212,144.8937,Yarraville,0.6825
6583,Yarraville,66 Drew St,h,S,hockingstuart,Maribyrnong City Council,Western Metropolitan,2,1256000.0,7.0,3013.0,2.0,1.0,3.0,531.0,-37.8158,144.8707,Yarraville,1.6932
6584,Yarraville,3/11 Fielding St,t,S,hockingstuart,Maribyrnong City Council,Western Metropolitan,3,1120000.0,7.0,3013.0,3.0,2.0,0.0,152.0,-37.811,144.8889,Yarraville,0.5434
6585,Yarraville,2C Castlemaine St,h,PI,Jas,Maribyrnong City Council,Western Metropolitan,3,1425000.0,7.0,3013.0,3.0,3.0,2.0,305.0,-37.8149,144.8942,Yarraville,0.3848
6586,Yarraville,40 Kingston St,h,SP,Jas,Maribyrnong City Council,Western Metropolitan,3,872500.0,7.0,3013.0,3.0,1.0,2.0,189.0,-37.8145,144.8808,Yarraville,0.8191
6587,Yarraville,46 MacKay St,h,S,Village,Maribyrnong City Council,Western Metropolitan,4,1455000.0,7.0,3013.0,4.0,1.0,1.0,328.0,-37.8097,144.8906,Seddon,0.4938
6588,Yarraville,10 Salisbury St,h,S,Sweeney,Maribyrnong City Council,Western Metropolitan,3,950000.0,7.0,3013.0,3.0,2.0,2.0,287.0,-37.8233,144.8825,Spotswood,0.8715
6589,Abbotsford,132 Vere St,h,SP,Biggin,Yarra City Council,Northern Metropolitan,3,1000000.0,2.5,3067.0,3.0,1.0,0.0,198.0,-37.8025,144.9939,Collingwood,0.2276
6590,Abbotsford,24 Cooke St,h,S,Jellis,Yarra City Council,Northern Metropolitan,2,1050000.0,2.5,3067.0,2.0,1.0,0.0,129.0,-37.8099,145.0027,North Richmond,0.8914
6591,Abbotsford,198 Gipps St,h,S,Nelson,Yarra City Council,Northern Metropolitan,2,1242000.0,2.5,3067.0,2.0,1.0,1.0,249.0,-37.8052,144.9963,Collingwood,0.2362
6592,Abbotsford,22 Lulie St,h,S,Jellis,Yarra City Council,Northern Metropolitan,3,1165000.0,2.5,3067.0,3.0,2.0,0.0,92.0,-37.797,144.9957,Victoria Park,0.2881
6593,Airport West,48 Bedford St,h,S,Nelson,Moonee Valley City Council,Western Metropolitan,3,872500.0,13.5,3042.0,3.0,1.0,1.0,594.0,-37.7203,144.8757,Oak Park,4.0393
6594,Airport West,33 Green St,h,S,Brad,Moonee Valley City Council,Western Metropolitan,3,720000.0,13.5,3042.0,3.0,2.0,2.0,305.0,-37.7284,144.8874,Oak Park,3.2154
6595,Airport West,25 Clydesdale Rd,h,S,McDonald,Moonee Valley City Council,Western Metropolitan,3,985000.0,13.5,3042.0,3.0,1.0,1.0,841.0,-37.7251,144.8785,Oak Park,3.8655
6596,Airport West,67 Halsey Rd,h,VB,Nelson,Moonee Valley City Council,Western Metropolitan,3,510000.0,13.5,3042.0,3.0,1.0,1.0,488.0,-37.7191,144.8857,Oak Park,3.1541
6597,Airport West,2/80 Hawker St,u,VB,Barry,Moonee Valley City Council,Western Metropolitan,2,480000.0,13.5,3042.0,2.0,1.0,1.0,128.0,-37.7216,144.8837,Oak Park,3.3512
6598,Albion,1/141 Anderson Rd,u,S,Bells,Brimbank City Council,Western Metropolitan,2,420000.0,13.9,3020.0,2.0,1.0,1.0,192.0,-37.7832,144.8275,Albion,0.6634
6599,Albion,76 Forrest St,h,S,Douglas,Brimbank City Council,Western Metropolitan,3,700000.0,13.9,3020.0,3.0,1.0,2.0,697.0,-37.7841,144.8169,Albion,0.9922
6600,Albion,2/36 Selwyn St,u,PI,Douglas,Brimbank City Council,Western Metropolitan,3,580000.0,13.9,3020.0,3.0,2.0,2.0,250.0,-37.7798,144.8156,Albion,0.8354
6601,Albion,1/121 Anderson Rd,u,VB,FN,Brimbank City Council,Western Metropolitan,1,200000.0,13.9,3020.0,1.0,1.0,1.0,1175.0,-37.7849,144.8272,Sunshine,0.5572
6602,Albion,67 Norwood St,h,S,hockingstuart,Brimbank City Council,Western Metropolitan,3,621000.0,13.9,3020.0,3.0,1.0,3.0,547.0,-37.7765,144.8123,Albion,1.0982
6603,Albion,2/62 Selwyn St,u,SA,Douglas,Brimbank City Council,Western Metropolitan,3,600000.0,13.9,3020.0,3.0,1.0,1.0,181.0,-37.7815,144.8128,Albion,1.1306
6604,Altona,7 Cowra St,h,SP,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,840000.0,13.8,3018.0,3.0,1.0,2.0,577.0,-37.864,144.8161,Westona,0.2624
6605,Altona,196 Blyth St,h,SP,Greg,Hobsons Bay City Council,Western Metropolitan,5,1480000.0,13.8,3018.0,5.0,3.0,4.0,725.0,-37.8712,144.8107,Westona,0.7146
6606,Altona,2/214 Queen St,t,SP,hockingstuart,Hobsons Bay City Council,Western Metropolitan,2,600000.0,13.8,3018.0,2.0,1.0,2.0,190.0,-37.8718,144.819,Westona,0.8816
6607,Altona,3/8 Rayner St,t,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,2,597500.0,13.8,3018.0,2.0,1.0,2.0,178.0,-37.8701,144.8209,Westona,0.8502
6608,Altona,12 Kookaburra St,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,3,1165000.0,13.8,3018.0,3.0,1.0,2.0,700.0,-37.8707,144.8076,Westona,0.8043
6609,Altona,13 Linnet St,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,4,1295000.0,13.8,3018.0,3.0,1.0,2.0,725.0,-37.8678,144.816,Westona,0.3659
6610,Ashburton,53 Gloucester Rd,h,S,Woodards,Boroondara City Council,Southern Metropolitan,2,1450000.0,11.0,3147.0,2.0,1.0,1.0,627.0,-37.8689,145.0882,Holmesglen,0.6543
6611,Ashburton,2a Liberator St,u,S,Jellis,Boroondara City Council,Southern Metropolitan,2,925000.0,11.0,3147.0,2.0,1.0,2.0,257.0,-37.866,145.089,Ashburton,0.8153
6612,Ashburton,23 Solway St,h,S,Marshall,Boroondara City Council,Southern Metropolitan,4,2220000.0,11.0,3147.0,4.0,3.0,2.0,480.0,-37.8726,145.0716,East Malvern,0.5323
6613,Ashburton,24 Baird St,h,S,Jellis,Boroondara City Council,Southern Metropolitan,3,1912500.0,11.0,3147.0,3.0,2.0,2.0,869.0,-37.8686,145.0721,Alamein,0.6552
6614,Ashburton,11 Poulter St,h,PI,Buxton,Boroondara City Council,Southern Metropolitan,4,2085000.0,11.0,3147.0,4.0,2.0,2.0,705.0,-37.8635,145.0895,Ashburton,0.7353
6615,Balwyn,10A Head St,h,S,Barry,Boroondara City Council,Southern Metropolitan,3,1380000.0,9.7,3103.0,3.0,2.0,1.0,548.0,-37.8021,145.0637,East Camberwell,2.6619
6616,Balwyn,2/15 Pryton Ct,u,PI,Biggin,Boroondara City Council,Southern Metropolitan,2,825000.0,9.7,3103.0,2.0,2.0,2.0,288.0,-37.8078,145.1031,Mont Albert,1.3234
6617,Balwyn,12 Power St,h,PI,Fletchers,Boroondara City Council,Southern Metropolitan,3,1670000.0,9.7,3103.0,3.0,1.0,1.0,534.0,-37.8114,145.0793,Canterbury,1.4848
6618,Balwyn,27A Yerrin St,t,S,Fletchers,Boroondara City Council,Southern Metropolitan,3,1680000.0,9.7,3103.0,3.0,3.0,1.0,329.0,-37.8101,145.0844,Chatham,1.6256
6619,Brooklyn,9 Richards Ct,h,S,hockingstuart,Brimbank City Council,Western Metropolitan,3,750000.0,10.9,3012.0,3.0,1.0,2.0,667.0,-37.8237434,144.8421276,Tottenham,3.2802
6620,Brooklyn,6 Millers Rd,h,S,hockingstuart,Brimbank City Council,Western Metropolitan,2,1005000.0,10.9,3012.0,2.0,1.0,2.0,780.0,-37.8241,144.8419,Tottenham,3.3243
6621,Carlton,1/2 Drummond St,u,S,hockingstuart,Melbourne City Council,Northern Metropolitan,3,1520000.0,1.8,3053.0,3.0,2.0,2.0,214.0,-37.8177,144.8496,Tottenham,2.3625
6622,Carlton,10/3 Lytton St,u,VB,Peter,Melbourne City Council,Northern Metropolitan,2,500000.0,1.8,3053.0,2.0,1.0,1.0,4076.0,-37.7941,144.9678,Melbourne Central,1.7706
6623,Eaglemont,39 Durham St,h,VB,Nelson,Banyule City Council,Eastern Metropolitan,4,1750000.0,10.3,3084.0,4.0,2.0,2.0,707.0,-37.762,145.0645,Heidelberg,0.6242
6624,Eaglemont,121 The Righi,h,PI,Miles,Banyule City Council,Eastern Metropolitan,5,2710000.0,10.3,3084.0,5.0,3.0,2.0,1001.0,-37.7605,145.0593,Heidelberg,0.3991
6625,East Melbourne,4/24 Hotham St,u,S,Biggin,Melbourne City Council,Northern Metropolitan,2,810000.0,1.5,3002.0,2.0,1.0,1.0,944.0,-37.8144,144.9896,West Richmond,0.1842
6626,Elsternwick,39/2 Gordon St,u,S,Biggin,Glen Eira City Council,Southern Metropolitan,1,385000.0,8.5,3185.0,1.0,1.0,1.0,1851.0,-37.8822,144.9994,Elsternwick,0.3252
6627,Elsternwick,9/39 Horne St,t,VB,Beller,Glen Eira City Council,Southern Metropolitan,3,850000.0,8.5,3185.0,3.0,2.0,2.0,114.0,-37.8857,145.0011,Elsternwick,0.0954
6628,Elsternwick,24 Clarence St,h,S,Biggin,Glen Eira City Council,Southern Metropolitan,3,1940000.0,8.5,3185.0,3.0,2.0,2.0,439.0,-37.892,145.0103,Gardenvale,0.702
6629,Elwood,4/88 Addison St,u,SP,Biggin,Port Phillip City Council,Southern Metropolitan,2,687000.0,7.7,3184.0,2.0,1.0,1.0,1912.0,-37.8795,144.98,Ripponlea,1.3943
6630,Elwood,12/10 Docker St,u,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,2,1260000.0,7.7,3184.0,2.0,2.0,2.0,626.0,-37.8865,144.9874,Elsternwick,1.2052
6631,Elwood,9/457 St Kilda St,u,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,2,695000.0,7.7,3184.0,2.0,1.0,1.0,845.0,-37.8888,144.991,Elsternwick,0.9793
6632,Elwood,9 Kendall St,h,VB,Chisholm,Port Phillip City Council,Southern Metropolitan,3,1875000.0,7.7,3184.0,3.0,2.0,2.0,270.0,-37.8805,144.9933,Ripponlea,0.5363
6633,Elwood,23 Byron St,h,S,Chisholm,Port Phillip City Council,Southern Metropolitan,3,1520000.0,7.7,3184.0,3.0,2.0,1.0,362.0,-37.8772,144.9904,Ripponlea,0.4467
6634,Elwood,13 Cyril St,h,S,Biggin,Port Phillip City Council,Southern Metropolitan,5,2275000.0,7.7,3184.0,5.0,2.0,1.0,399.0,-37.8777,144.9915,Ripponlea,0.3821
6635,Essendon North,10 Cowper St,h,S,Barry,Moonee Valley City Council,Western Metropolitan,4,1291000.0,9.4,3041.0,4.0,2.0,2.0,521.0,-37.7372,144.9022,Glenbervie,1.9865
6636,Essendon North,3 Madden St,t,S,Pagan,Moonee Valley City Council,Western Metropolitan,2,810000.0,9.4,3041.0,2.0,2.0,1.0,175.0,-37.7417,144.9079,Glenbervie,1.2982
6637,Essendon North,5/15 Bulla Rd,u,S,Nelson,Moonee Valley City Council,Western Metropolitan,2,415500.0,9.4,3041.0,2.0,1.0,1.0,82.0,-37.743,144.9084,Glenbervie,1.1962
6638,Fitzroy,60 Argyle St,t,VB,Nelson,Yarra City Council,Northern Metropolitan,2,1100000.0,1.6,3065.0,2.0,2.0,1.0,81.0,-37.7976,144.9778,Victoria Park,1.4725
6639,Fitzroy,29 Bell St,t,S,Nelson,Yarra City Council,Northern Metropolitan,2,1350000.0,1.6,3065.0,2.0,1.0,2.0,6261.0,-37.799,144.975,Parliament,1.4444
6640,Fitzroy,320/416 Gore St,u,VB,Nelson,Yarra City Council,Northern Metropolitan,2,600000.0,1.6,3065.0,2.0,1.0,1.0,2122.0,-37.7967,144.9836,Victoria Park,0.9952
6641,Fitzroy,28 Greeves St,h,VB,Jellis,Yarra City Council,Northern Metropolitan,2,1350000.0,1.6,3065.0,2.0,1.0,0.0,131.0,-37.7999,144.9776,Parliament,1.3873
6642,Fitzroy,322 Young St,t,S,Nelson,Yarra City Council,Northern Metropolitan,2,1050000.0,1.6,3065.0,2.0,1.0,1.0,87.0,-37.7959,144.9802,Victoria Park,1.3069
6643,Fitzroy,10/59 Young St,h,S,Nelson,Yarra City Council,Northern Metropolitan,3,1326000.0,1.6,3065.0,3.0,2.0,2.0,718.0,-37.8065,144.9781,Parliament,0.731
6644,Fitzroy,233 Gore St,h,SP,Brad,Yarra City Council,Northern Metropolitan,2,1200000.0,1.6,3065.0,2.0,1.0,0.0,63.0,-37.8018,144.9825,Collingwood,1.0338
6645,Gowanbrae,3 Birk Ct,h,S,Nelson,Moreland City Council,Western Metropolitan,3,680000.0,13.6,3043.0,3.0,2.0,1.0,277.0,-37.7039,144.8986,Glenroy,1.6424
6646,Gowanbrae,3 Daffodil Ct,h,S,Nelson,Moreland City Council,Western Metropolitan,3,741000.0,13.6,3043.0,3.0,2.0,2.0,585.0,-37.7055,144.8943,Glenroy,2.0209
6647,Gowanbrae,7 Adelaide Bvd,h,S,Nelson,Moreland City Council,Western Metropolitan,4,990000.0,13.6,3043.0,4.0,2.0,2.0,702.0,-37.7071,144.8989,Glenroy,1.637
6648,Gowanbrae,13 Gowanbrae Dr,h,S,Nelson,Moreland City Council,Western Metropolitan,4,970000.0,13.6,3043.0,4.0,2.0,3.0,737.0,-37.7088,144.8938,Glenroy,2.1139
6649,Jacana,81 Johnstone St,h,SP,Barry,Hume City Council,Northern Metropolitan,3,485000.0,14.5,3047.0,3.0,1.0,2.0,630.0,-37.6822,144.9108,Broadmeadows,0.7652
6650,Jacana,17 Bannister St,h,S,YPA,Hume City Council,Northern Metropolitan,4,618000.0,14.5,3047.0,4.0,1.0,2.0,604.0,-37.6875,144.9102,Broadmeadows,0.9288
6651,Keilor Park,49a Spence St,u,S,Barry,Brimbank City Council,Western Metropolitan,3,616000.0,14.5,3042.0,3.0,1.0,2.0,431.0,-37.721,144.8584,Glenroy,5.4868
6652,Keilor Park,7 Zagreb Ct,h,S,Nelson,Brimbank City Council,Western Metropolitan,3,773000.0,14.5,3042.0,3.0,2.0,2.0,650.0,-37.724,144.8514,St Albans,5.0757
6653,Kensington,303/62 Altona St,u,SP,Edward,Melbourne City Council,Northern Metropolitan,1,355000.0,4.2,3031.0,1.0,1.0,1.0,2581.0,-37.7979,144.9265,South Kensington,0.2146
6654,Kensington,217/71 Henry St,u,SP,Pagan,Melbourne City Council,Northern Metropolitan,2,535000.0,4.2,3031.0,2.0,2.0,1.0,2592.0,-37.7961,144.9261,South Kensington,0.3941
6655,Kensington,16 Altona St,h,S,Nelson,Melbourne City Council,Northern Metropolitan,2,1110000.0,4.2,3031.0,2.0,1.0,0.0,155.0,-37.7989,144.9275,South Kensington,0.2063
6656,Kensington,4/26 Barnett St,t,S,Nelson,Melbourne City Council,Northern Metropolitan,3,917500.0,4.2,3031.0,3.0,1.0,1.0,98.0,-37.791,144.9323,Kensington,0.3199
6657,Kensington,109/18 Bent St,u,SP,Rendina,Melbourne City Council,Northern Metropolitan,2,730000.0,4.2,3031.0,2.0,2.0,1.0,2135.0,-37.7956,144.935,Macaulay,0.1501
6658,Kensington,2/2 McCracken St,t,SP,Biggin,Melbourne City Council,Northern Metropolitan,2,811000.0,4.2,3031.0,2.0,1.0,0.0,113.0,-37.7898,144.9276,Newmarket,0.3412
6659,Kensington,23 Wakefield St,h,S,Rendina,Melbourne City Council,Northern Metropolitan,3,1190000.0,4.2,3031.0,3.0,2.0,1.0,180.0,-37.7973,144.9208,South Kensington,0.4718
6660,Kensington,33 Chelmsford St,h,S,Rendina,Melbourne City Council,Northern Metropolitan,2,903000.0,4.2,3031.0,2.0,1.0,0.0,184.0,-37.7964,144.9339,Macaulay,0.281
6661,Kensington,33 McCracken St,h,SP,Hodges,Melbourne City Council,Northern Metropolitan,4,1817000.0,4.2,3031.0,4.0,2.0,1.0,309.0,-37.791,144.928,Kensington,0.3513
6662,Kensington,420 Arden St,h,VB,Nelson,Melbourne City Council,Northern Metropolitan,2,1000000.0,4.2,3031.0,2.0,1.0,0.0,159.0,-37.7985,144.9307,South Kensington,0.488
6663,Kensington,310/71 Henry St,u,VB,Edward,Melbourne City Council,Northern Metropolitan,1,380000.0,4.2,3031.0,1.0,1.0,1.0,2592.0,-37.7961,144.9261,South Kensington,0.3941
6664,Middle Park,26 Canterbury Rd,h,S,RT,Port Phillip City Council,Southern Metropolitan,3,1420000.0,4.1,3206.0,3.0,1.0,0.0,112.0,-37.8447,144.9604,Prahran,2.6436
6665,Middle Park,158 Neville St,h,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,2,1300000.0,4.1,3206.0,2.0,1.0,0.0,132.0,-37.8527,144.9657,Prahran,2.1425
6666,Middle Park,84 Hambleton St,h,S,Chisholm,Port Phillip City Council,Southern Metropolitan,4,2860000.0,4.1,3206.0,4.0,3.0,2.0,160.0,-37.8471,144.9595,Prahran,2.6784
6667,Middle Park,129 Hambleton St,h,S,Cayzer,Port Phillip City Council,Southern Metropolitan,3,1630000.0,4.1,3206.0,3.0,1.0,0.0,143.0,-37.8484,144.963,Prahran,2.3595
6668,Middle Park,23 Nimmo St,h,VB,Marshall,Port Phillip City Council,Southern Metropolitan,3,2250000.0,4.1,3206.0,3.0,2.0,1.0,148.0,-37.8496,144.963,Prahran,2.3547
6669,Moorabbin,6 Cooma St,h,S,McGrath,Kingston City Council,Southern Metropolitan,2,1035000.0,14.6,3189.0,2.0,1.0,1.0,593.0,-37.9396,145.0519,Highett,1.3049
6670,Moorabbin,28 Grandview Gr,h,S,Charlton,Kingston City Council,Southern Metropolitan,3,1321000.0,14.6,3189.0,3.0,1.0,2.0,688.0,-37.9432,145.0462,Highett,0.6758
6671,Moorabbin,3/29 Fiddes St,t,S,Buxton,Kingston City Council,Southern Metropolitan,2,742500.0,14.6,3189.0,2.0,1.0,1.0,179.0,-37.9369,145.0473,Moorabbin,0.9594
6672,Moorabbin,239 Chesterville Rd,h,SA,Hodges,Kingston City Council,Southern Metropolitan,3,860000.0,14.6,3189.0,3.0,1.0,2.0,601.0,-37.9409,145.0602,Highett,1.814
6673,North Melbourne,41 Chapman St,h,S,Nelson,Melbourne City Council,Northern Metropolitan,3,2161000.0,2.3,3051.0,3.0,2.0,1.0,230.0,-37.7987,144.9434,Macaulay,0.7876
6674,North Melbourne,5 Murphy St,h,S,Jellis,Melbourne City Council,Northern Metropolitan,3,1485000.0,2.3,3051.0,3.0,1.0,1.0,198.0,-37.8029,144.9459,North Melbourne,0.5565
6675,North Melbourne,13/201 Abbotsford St,t,PI,Nelson,Melbourne City Council,Northern Metropolitan,2,755000.0,2.3,3051.0,2.0,1.0,1.0,1537.0,-37.7966189,144.9465806,Macaulay,0.9474
6676,North Melbourne,649 Queensberry St,h,S,JMRE,Melbourne City Council,Northern Metropolitan,2,940000.0,2.3,3051.0,2.0,1.0,0.0,89.0,-37.9394,145.089,Clayton,3.215
6677,Oakleigh South,8 Lido Ct,h,S,C21,Kingston City Council,South-Eastern Metropolitan,3,770000.0,14.7,3167.0,3.0,1.0,1.0,590.0,-37.918,145.085,Huntingdale,1.7136
6678,Oakleigh South,272 Warrigal Rd,h,S,Gary,Kingston City Council,South-Eastern Metropolitan,3,985100.0,14.7,3167.0,3.0,1.0,2.0,621.0,-37.9115,145.0889,Huntingdale,1.1855
6679,Oakleigh South,4 Dalgan St,h,S,Buxton,Kingston City Council,South-Eastern Metropolitan,4,1410000.0,14.7,3167.0,4.0,2.0,4.0,590.0,-37.9316,145.0821,Huntingdale,2.9018
6680,Oakleigh South,2/15 Golf Rd,u,S,Woodards,Kingston City Council,South-Eastern Metropolitan,3,815000.0,14.7,3167.0,3.0,1.0,2.0,393.0,-37.9233,145.1062,Clayton,1.2698
6681,Oakleigh South,4 Druitt St,h,S,Woodards,Kingston City Council,South-Eastern Metropolitan,4,1205500.0,14.7,3167.0,4.0,2.0,2.0,553.0,-37.9316441,145.082204,Huntingdale,2.9001
6682,Oakleigh South,2 Kaybrook Ct,h,S,Woodards,Kingston City Council,South-Eastern Metropolitan,3,1042500.0,14.7,3167.0,3.0,1.0,4.0,658.0,-37.9176,145.0839,Huntingdale,1.7813
6683,Oakleigh South,298 Warrigal Rd,h,S,Woodards,Kingston City Council,South-Eastern Metropolitan,3,799999.0,14.7,3167.0,3.0,2.0,4.0,590.0,-37.9176678,145.0839699,Huntingdale,1.7788
6684,Oakleigh South,11 Yarra Ct,h,PI,Buxton,Kingston City Council,South-Eastern Metropolitan,5,1200000.0,14.7,3167.0,5.0,2.0,2.0,532.0,-37.9350955,145.0824079,Huntingdale,3.2027
6685,South Kingsville,7A Brunel St,t,S,Williams,Hobsons Bay City Council,Western Metropolitan,3,815000.0,9.1,3015.0,3.0,2.0,2.0,148.0,-37.8287,144.8705,Spotswood,1.3734
6686,South Kingsville,63 Saltley St,h,S,Burnham,Hobsons Bay City Council,Western Metropolitan,3,995000.0,9.1,3015.0,3.0,1.0,0.0,669.0,-37.8303,144.8679,Spotswood,1.585
6687,South Kingsville,14 Vernon St,h,S,Jas,Hobsons Bay City Council,Western Metropolitan,3,1290000.0,9.1,3015.0,3.0,1.0,3.0,715.0,-37.8289,144.8718,Spotswood,1.2572
6688,Spotswood,50 Hick St,h,S,Jas,Hobsons Bay City Council,Western Metropolitan,3,1320000.0,7.7,3015.0,3.0,1.0,3.0,738.0,-37.826,144.8769,Spotswood,0.9477
6689,Spotswood,4/36 Robert St,u,S,Jas,Hobsons Bay City Council,Western Metropolitan,1,380000.0,7.7,3015.0,1.0,1.0,1.0,89.0,-37.8291,144.8848,Spotswood,0.1995
6690,Spotswood,14 Robb St,h,SP,Greg,Hobsons Bay City Council,Western Metropolitan,3,1100000.0,7.7,3015.0,3.0,1.0,0.0,305.0,-37.8312,144.8893,Spotswood,0.3012
6691,Spotswood,1/39 Stephenson St,u,S,RT,Hobsons Bay City Council,Western Metropolitan,3,660000.0,7.7,3015.0,3.0,1.0,1.0,221.0,-37.8297,144.8752,Spotswood,0.9493
6692,Toorak,7/49 Bruce St,u,S,Jellis,Stonnington City Council,Southern Metropolitan,2,867000.0,4.6,3142.0,2.0,1.0,1.0,1087.0,-37.8373,145.0106,Heyington,1.0965
